"PVWatts Hourly PV Performance Data"
"Requested Location","94123, USA"
"Location","Lat, Lng: 37.81, -122.42"
"Latitude (DD)","37.81"
"Longitude (DD)","-122.42"
"Elevation (m)","0"
"DC System Size (kW)","1000"
"Module Type","Premium"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","24","18","0","0","11","2.3","0.05","0","11","0","0"
"11","24","19","0","0","10","2.2","0.05","0","10","0","0"
"11","24","20","0","0","10","2.1","0.05","0","10","0","0"
"11","24","21","0","0","10","2.1","0.05","0","10","0","0"
"11","24","22","0","0","10","2.1","0.05","0","10","0","0"
"11","24","23","0","0","10","2.2","0.05","0","10","0","0"
"11","25","0","0","0","9","2.1","0.05","0","9","0","0"
"11","25","1","0","0","9","2.1","0.05","0","9","0","0"
"11","25","2","0","0","9","2.3","0.05","0","9","0","0"
"11","25","3","0","0","9","2.5","0.05","0","9","0","0"
"11","25","4","0","0","8","2.7","0.05","0","8","0","0"
"11","25","5","0","0","8","2.9","0.05","0","8","0","0"
"11","25","6","0","0","8","3","0.05","0","8","0","0"
"11","25","7","410","23","8","3.3","0.05","110.64","9.789","61403.25","55263.926"
"11","25","8","748","47","10","3.6","0.05","394.827","17.173","342722.578","326614.991"
"11","25","9","878","58","13","4","0.05","604.286","23.414","529697.982","506965.114"
"11","25","10","926","67","15","4.1","0.05","748.391","27.695","644197.087","617407.06"
"11","25","11","943","71","17","3.9","0.05","818.869","31.284","693971.346","665417.619"
"11","25","12","931","72","18","3.8","0.05","807.796","32.3","682068.913","653936.937"
"11","25","13","888","72","18","3.5","0.05","718.753","31.329","610453.013","584858.673"
"11","25","14","815","64","19","3","0.05","564.873","30.373","482149.219","461101.193"
"11","25","15","668","50","18","2.6","0.05","349.358","25.472","290498.121","276241.055"
"11","25","16","296","20","15","2.5","0.05","70.889","16.184","31343.316","26269.135"
"11","25","17","0","0","13","2.6","0.05","0","13","0","0"
"11","25","18","0","0","13","2.6","0.05","0","13","0","0"
"11","25","19","0","0","12","2.8","0.05","0","12","0","0"
"11","25","20","0","0","12","3.1","0.05","0","12","0","0"
"11","25","21","0","0","12","3.3","0.05","0","12","0","0"
"11","25","22","0","0","11","3.4","0.05","0","11","0","0"
"11","25","23","0","0","11","3.4","0.05","0","11","0","0"
"11","26","0","0","0","10","3.5","0.05","0","10","0","0"
"11","26","1","0","0","10","3.4","0.05","0","10","0","0"
"11","26","2","0","0","9","3.3","0.05","0","9","0","0"
"11","26","3","0","0","9","3.1","0.05","0","9","0","0"
"11","26","4","0","0","9","3","0.05","0","9","0","0"
"11","26","5","0","0","9","2.8","0.05","0","9","0","0"
"11","26","6","0","0","9","2.9","0.05","0","9","0","0"
"11","26","7","0","21","10","2.8","0.05","19.677","10.354","10657.49","6316.29"
"11","26","8","664","44","12","2.5","0.05","352.61","19.698","302041.89","287375.783"
"11","26","9","862","58","15","2.2","0.05","592.501","28.786","509254.509","487246.034"
"11","26","10","910","67","17","2.1","0.05","734.794","34.41","617137.768","591306.561"
"11","26","11","934","68","18","2","0.05","806.388","37.476","668045.192","640410.132"
"11","26","12","931","68","19","1.9","0.05","801.413","38.757","660805.998","633427.451"
"11","26","13","883","71","20","1.7","0.05","712.837","38.347","589842.932","564978.89"
"11","26","14","811","64","19","1.4","0.05","561.762","34.479","472170.025","451475.601"
"11","26","15","664","49","17","1.1","0.05","346.292","27.154","285925.252","271830.221"
"11","26","16","291","19","14","1.3","0.05","68.218","15.461","30196.411","25162.87"
"11","26","17","0","0","12","1.5","0.05","0","12","0","0"
"11","26","18","0","0","11","1.6","0.05","0","11","0","0"
"11","26","19","0","0","11","1.6","0.05","0","11","0","0"
"11","26","20","0","0","10","1.8","0.05","0","10","0","0"
"11","26","21","0","0","10","2","0.05","0","10","0","0"
"11","26","22","0","0","9","2.3","0.05","0","9","0","0"
"11","26","23","0","0","9","2.6","0.05","0","9","0","0"
"11","27","0","0","0","9","2.8","0.05","0","9","0","0"
"11","27","1","0","0","9","2.8","0.05","0","9","0","0"
"11","27","2","0","0","8","2.7","0.05","0","8","0","0"
"11","27","3","0","0","8","2.7","0.05","0","8","0","0"
"11","27","4","0","0","8","2.7","0.05","0","8","0","0"
"11","27","5","0","0","7","2.8","0.05","0","7","0","0"
"11","27","6","0","0","7","2.9","0.05","0","7","0","0"
"11","27","7","404","20","8","3.2","0.05","99.683","9.482","46277.628","40674.265"
"11","27","8","721","42","11","3.6","0.05","373.63","17.782","322320.421","306935.764"
"11","27","9","845","52","13","3.5","0.05","573.002","23.643","501664.095","479924.579"
"11","27","10","858","72","16","2.9","0.05","706.563","30.447","601701.524","576417.285"
"11","27","11","884","75","18","2.3","0.05","774.276","35.629","645532.317","618694.978"
"11","27","12","884","75","19","2.1","0.05","772.052","37.277","639801.175","613166.913"
"11","27","13","833","77","19","2","0.05","688.333","35.639","574902.51","550567.866"
"11","27","14","387","124","18","1.6","0.05","377.828","27.934","320377.951","305062.123"
"11","27","15","547","52","17","1.2","0.05","302.238","25.648","249938.499","237118.622"
"11","27","16","0","30","15","1.2","0.05","31.919","15.756","15508.07","10994.995"
"11","27","17","0","0","13","1.4","0.05","0","13","0","0"
"11","27","18","0","0","12","1.4","0.05","0","12","0","0"
"11","27","19","0","0","11","1.4","0.05","0","11","0","0"
"11","27","20","0","0","11","1.4","0.05","0","11","0","0"
"11","27","21","0","0","10","1.6","0.05","0","10","0","0"
"11","27","22","0","0","10","2","0.05","0","10","0","0"
"11","27","23","0","0","9","2.3","0.05","0","9","0","0"
"11","28","0","0","0","9","2.4","0.05","0","9","0","0"
"11","28","1","0","0","8","2.4","0.05","0","8","0","0"
"11","28","2","0","0","8","2.4","0.05","0","8","0","0"
"11","28","3","0","0","8","2.5","0.05","0","8","0","0"
"11","28","4","0","0","7","2.6","0.05","0","7","0","0"
"11","28","5","0","0","7","2.7","0.05","0","7","0","0"
"11","28","6","0","0","7","2.7","0.05","0","7","0","0"
"11","28","7","301","23","8","2.8","0.05","83.748","9.339","38968.54","33624.167"
"11","28","8","666","51","11","3","0.05","357.77","18.148","307478.518","292619.769"
"11","28","9","812","64","13","2.9","0.05","569.353","24.659","496234.264","474687.148"
"11","28","10","859","76","15","2.5","0.05","710.006","30.585","604389.345","579009.864"
"11","28","11","890","79","16","2","0.05","787.46","35.018","658055.521","630774.435"
"11","28","12","890","78","17","1.8","0.05","778.748","36.602","647088.237","620195.765"
"11","28","13","840","80","18","1.6","0.05","695.685","36.298","579716.839","555211.604"
"11","28","14","766","71","17","1.4","0.05","541.852","31.928","459305.653","439067.065"
"11","28","15","611","54","15","1.2","0.05","331.342","24.479","275832.797","262095.382"
"11","28","16","193","20","13","1.2","0.05","54.127","14.208","24477.748","19646.842"
"11","28","17","0","0","12","1.3","0.05","0","12","0","0"
"11","28","18","0","0","11","1.3","0.05","0","11","0","0"
"11","28","19","0","0","11","1.2","0.05","0","11","0","0"
"11","28","20","0","0","11","1.2","0.05","0","11","0","0"
"11","28","21","0","0","10","1.2","0.05","0","10","0","0"
"11","28","22","0","0","10","1.2","0.05","0","10","0","0"
"11","28","23","0","0","9","1.2","0.05","0","9","0","0"
"11","29","0","0","0","8","1.4","0.05","0","8","0","0"
"11","29","1","0","0","8","1.6","0.05","0","8","0","0"
"11","29","2","0","0","8","1.8","0.05","0","8","0","0"
"11","29","3","0","0","8","1.9","0.05","0","8","0","0"
"11","29","4","0","0","8","1.9","0.05","0","8","0","0"
"11","29","5","0","0","8","2","0.05","0","8","0","0"
"11","29","6","0","0","8","2","0.05","0","8","0","0"
"11","29","7","103","23","9","2","0.05","48.832","9.935","23286.027","18497.348"
"11","29","8","643","44","10","2.1","0.05","338.61","17.97","290377.948","276125.141"
"11","29","9","295","139","12","2","0.05","334.558","20.079","290453.642","276198.153"
"11","29","10","478","152","14","1.7","0.05","522.285","27.42","445185.987","425447.715"
"11","29","11","255","218","16","1.4","0.05","444.076","28.169","372756.757","355584.94"
"11","29","12","735","100","17","1.1","0.05","692.917","37.454","572282.403","548040.599"
"11","29","13","470","152","18","0.9","0.05","514.042","33.96","427537.741","408424.817"
"11","29","14","746","71","18","0.7","0.05","529.603","35.396","442867.552","423211.431"
"11","29","15","518","54","17","0.5","0.05","292.01","27.053","239797.332","227336.797"
"11","29","16","215","19","16","0.3","0.05","55.604","17.578","24635.742","19799.237"
"11","29","17","0","0","15","0.3","0.05","0","15","0","0"
"11","29","18","0","0","14","0.6","0.05","0","14","0","0"
"11","29","19","0","0","13","1.1","0.05","0","13","0","0"
"11","29","20","0","0","12","1.3","0.05","0","12","0","0"
"11","29","21","0","0","12","1.2","0.05","0","12","0","0"
"11","29","22","0","0","11","1.2","0.05","0","11","0","0"
"11","29","23","0","0","11","1.4","0.05","0","11","0","0"
"11","30","0","0","0","10","1.6","0.05","0","10","0","0"
"11","30","1","0","0","9","1.7","0.05","0","9","0","0"
"11","30","2","0","0","9","1.8","0.05","0","9","0","0"
"11","30","3","0","0","8","1.8","0.05","0","8","0","0"
"11","30","4","0","0","8","1.8","0.05","0","8","0","0"
"11","30","5","0","0","8","1.7","0.05","0","8","0","0"
"11","30","6","0","0","8","1.6","0.05","0","8","0","0"
"11","30","7","6","21","9","1.7","0.05","21.108","9.444","10274.281","5946.66"
"11","30","8","0","52","10","1.9","0.05","48.478","11.188","39872.17","34495.778"
"11","30","9","728","64","12","1.8","0.05","515.776","25.011","448083.487","428242.545"
"11","30","10","614","118","14","1.4","0.05","583.747","30.048","495146.342","473637.776"
"11","30","11","443","182","15","1.1","0.05","557.009","31.418","466384.764","445895.335"
"11","30","12","299","210","16","1.1","0.05","467.707","29.774","391335.299","373505.171"
"11","30","13","502","144","15","1.1","0.05","527.104","30.559","444627.282","424908.807"
"11","30","14","249","139","14","0.9","0.05","305.295","23.481","260813.257","247608.044"
"11","30","15","233","85","13","0.8","0.05","198.555","19.29","166087.516","156238.813"
"11","30","16","233","19","10","1.2","0.05","57.569","11.276","26148.848","21258.727"
"11","30","17","0","0","9","1.2","0.05","0","9","0","0"
"11","30","18","0","0","9","1.1","0.05","0","9","0","0"
"11","30","19","0","0","9","1.1","0.05","0","9","0","0"
"11","30","20","0","0","8","1.1","0.05","0","8","0","0"
"11","30","21","0","0","8","1.2","0.05","0","8","0","0"
"11","30","22","0","0","8","1.2","0.05","0","8","0","0"
"11","30","23","0","0","8","1.2","0.05","0","8","0","0"
"12","1","0","0","0","7","1.5","0.05","0","7","0","0"
"12","1","1","0","0","7","1.6","0.05","0","7","0","0"
"12","1","2","0","0","6","1.6","0.05","0","6","0","0"
"12","1","3","0","0","6","1.5","0.05","0","6","0","0"
"12","1","4","0","0","6","1.5","0.05","0","6","0","0"
"12","1","5","0","0","6","1.5","0.05","0","6","0","0"
"12","1","6","0","0","5","1.5","0.05","0","5","0","0"
"12","1","7","258","20","6","1.6","0.05","66.558","7.346","30935.148","25875.43"
"12","1","8","621","51","8","1.6","0.05","336.006","16.772","288559.932","274371.543"
"12","1","9","769","65","10","1.7","0.05","539.391","23.901","470987.564","450335.04"
"12","1","10","849","69","13","1.9","0.05","689.219","30.008","588176.77","563371.766"
"12","1","11","879","71","14","1.9","0.05","759.091","32.716","640151.999","613505.306"
"12","1","12","882","69","15","1.9","0.05","758.074","33.692","637081.425","610543.535"
"12","1","13","852","66","16","2","0.05","680.213","32.448","575479.696","551124.6"
"12","1","14","793","57","16","1.9","0.05","540.397","29.354","462870.427","442505.525"
"12","1","15","660","44","14","1.5","0.05","338.48","23.027","283143.998","269147.518"
"12","1","16","291","17","12","1.4","0.05","61.289","13.28","27164.556","22238.445"
"12","1","17","0","0","10","1.6","0.05","0","10","0","0"
"12","1","18","0","0","9","1.8","0.05","0","9","0","0"
"12","1","19","0","0","9","2","0.05","0","9","0","0"
"12","1","20","0","0","8","2.1","0.05","0","8","0","0"
"12","1","21","0","0","8","2.2","0.05","0","8","0","0"
"12","1","22","0","0","7","2.3","0.05","0","7","0","0"
"12","1","23","0","0","6","2.3","0.05","0","6","0","0"
"12","2","0","0","0","6","2.3","0.05","0","6","0","0"
"12","2","1","0","0","6","2.4","0.05","0","6","0","0"
"12","2","2","0","0","5","2.5","0.05","0","5","0","0"
"12","2","3","0","0","5","2.5","0.05","0","5","0","0"
"12","2","4","0","0","4","2.7","0.05","0","4","0","0"
"12","2","5","0","0","4","2.8","0.05","0","4","0","0"
"12","2","6","0","0","4","2.9","0.05","0","4","0","0"
"12","2","7","298","20","5","3","0.05","69.884","6.074","32444.206","27331.017"
"12","2","8","681","48","7","3.5","0.05","354.4","13.52","307859.298","292987.057"
"12","2","9","824","61","10","3.6","0.05","565.365","20.34","500632.07","478929.123"
"12","2","10","884","69","12","3.5","0.05","707.111","25.116","614647.385","588904.422"
"12","2","11","911","72","14","3.2","0.05","783.096","29.222","669193.123","641517.387"
"12","2","12","910","71","15","2.8","0.05","780.549","31.23","662199.154","634771.242"
"12","2","13","872","70","15","2.4","0.05","703.092","30.727","598768.766","573588.446"
"12","2","14","804","63","15","1.9","0.05","553.415","28.675","475320.438","454514.382"
"12","2","15","657","48","13","1.4","0.05","341.491","22.316","286456.513","272342.658"
"12","2","16","267","18","11","1.4","0.05","60.219","12.267","27077.461","22154.436"
"12","2","17","0","0","10","1.5","0.05","0","10","0","0"
"12","2","18","0","0","9","1.7","0.05","0","9","0","0"
"12","2","19","0","0","8","2","0.05","0","8","0","0"
"12","2","20","0","0","8","2.2","0.05","0","8","0","0"
"12","2","21","0","0","7","2.4","0.05","0","7","0","0"
"12","2","22","0","0","7","2.6","0.05","0","7","0","0"
"12","2","23","0","0","6","2.9","0.05","0","6","0","0"
"12","3","0","0","0","6","3","0.05","0","6","0","0"
"12","3","1","0","0","6","3","0.05","0","6","0","0"
"12","3","2","0","0","6","3.1","0.05","0","6","0","0"
"12","3","3","0","0","6","3.2","0.05","0","6","0","0"
"12","3","4","0","0","6","3.3","0.05","0","6","0","0"
"12","3","5","0","0","5","3.4","0.05","0","5","0","0"
"12","3","6","0","0","5","3.4","0.05","0","5","0","0"
"12","3","7","256","19","6","3.5","0.05","60.883","6.866","28172.329","23210.509"
"12","3","8","641","49","8","3.8","0.05","336.87","13.92","291444.142","277153.555"
"12","3","9","789","64","10","3.8","0.05","546.465","19.697","484625.554","463489.781"
"12","3","10","851","73","12","3.7","0.05","691.867","24.446","602532.973","577219.271"
"12","3","11","879","77","14","3.3","0.05","768.752","28.702","657885.665","630610.598"
"12","3","12","878","77","15","2.8","0.05","767.765","30.962","651673.889","624618.93"
"12","3","13","853","72","16","2.4","0.05","691.448","31.466","587111.676","562344.413"
"12","3","14","784","64","16","1.9","0.05","542.591","29.407","464549.894","444125.482"
"12","3","15","637","49","14","1.6","0.05","334.157","22.715","279699.784","265825.346"
"12","3","16","252","18","11","1.8","0.05","57.988","12.12","26153.22","21262.945"
"12","3","17","0","0","9","2.3","0.05","0","9","0","0"
"12","3","18","0","0","9","2.6","0.05","0","9","0","0"
"12","3","19","0","0","8","2.7","0.05","0","8","0","0"
"12","3","20","0","0","8","2.6","0.05","0","8","0","0"
"12","3","21","0","0","7","2.6","0.05","0","7","0","0"
"12","3","22","0","0","7","2.6","0.05","0","7","0","0"
"12","3","23","0","0","7","2.6","0.05","0","7","0","0"
"12","4","0","0","0","7","2.6","0.05","0","7","0","0"
"12","4","1","0","0","6","2.6","0.05","0","6","0","0"
"12","4","2","0","0","6","2.5","0.05","0","6","0","0"
"12","4","3","0","0","5","2.4","0.05","0","5","0","0"
"12","4","4","0","0","5","2.3","0.05","0","5","0","0"
"12","4","5","0","0","5","2.3","0.05","0","5","0","0"
"12","4","6","0","0","5","2.4","0.05","0","5","0","0"
"12","4","7","258","18","6","2.4","0.05","58.061","6.994","26722.682","21812.228"
"12","4","8","646","48","8","2.5","0.05","336.399","15.321","289149.001","274939.74"
"12","4","9","794","62","10","2.5","0.05","545.363","21.99","479795.645","458831.015"
"12","4","10","858","70","13","2.4","0.05","691.575","28.47","593800.262","568795.995"
"12","4","11","889","73","15","2","0.05","764.651","33.474","643355.307","616595.108"
"12","4","12","891","72","16","1.8","0.05","765.115","35.265","639513.167","612889.111"
"12","4","13","872","67","17","1.5","0.05","693.284","35.653","579911.469","555399.337"
"12","4","14","806","59","16","1.1","0.05","549.49","32.267","465763.992","445296.559"
"12","4","15","662","46","15","1","0.05","341.676","25.267","283415.982","269409.864"
"12","4","16","281","17","13","1.2","0.05","58.974","14.295","26097.682","21209.375"
"12","4","17","0","0","12","1.4","0.05","0","12","0","0"
"12","4","18","0","0","12","1.3","0.05","0","12","0","0"
"12","4","19","0","0","11","1.3","0.05","0","11","0","0"
"12","4","20","0","0","11","1.3","0.05","0","11","0","0"
"12","4","21","0","0","11","1.3","0.05","0","11","0","0"
"12","4","22","0","0","10","1.3","0.05","0","10","0","0"
"12","4","23","0","0","9","1.6","0.05","0","9","0","0"
"12","5","0","0","0","8","1.9","0.05","0","8","0","0"
"12","5","1","0","0","7","2.2","0.05","0","7","0","0"
"12","5","2","0","0","6","2.5","0.05","0","6","0","0"
"12","5","3","0","0","6","2.6","0.05","0","6","0","0"
"12","5","4","0","0","5","2.5","0.05","0","5","0","0"
"12","5","5","0","0","5","2.4","0.05","0","5","0","0"
"12","5","6","0","0","5","2.4","0.05","0","5","0","0"
"12","5","7","298","16","6","2.5","0.05","57.498","6.956","26035.254","21149.159"
"12","5","8","675","44","9","2.8","0.05","342.776","16.066","293515.564","279151.578"
"12","5","9","817","57","11","2.9","0.05","551.218","22.29","484705.495","463566.89"
